presentation_scope,model_route,run_index,source_result_path,event_id,ground_truth_species,ground_truth_class,country,country_code,prediction_species,prediction_genus,prediction_family,prediction_order,prediction_class,confidence,tis_points,adjusted_tis_points,hallucinated,invalid_taxa_levels
speciesnet_v403b_geo_supported_overlap,SpeciesNet v4.0.3b geo ensemble,1,not_redistributed_public_staging_speciesnet_overlap_only,WBGBIF2026_E0155,Martes martes,Mammalia,Luxembourg,LUX,,,Mustelidae,Carnivora,Mammalia,,2.0,,,
speciesnet_v403b_geo_supported_overlap,SpeciesNet v4.0.3b geo ensemble,1,not_redistributed_public_staging_speciesnet_overlap_only,WBGBIF2026_E0156,Martes martes,Mammalia,Luxembourg,LUX,,,,,,,0.0,,,
speciesnet_v403b_geo_supported_overlap,SpeciesNet v4.0.3b geo ensemble,1,not_redistributed_public_staging_speciesnet_overlap_only,WBGBIF2026_E0157,Mazama americana,Mammalia,Ecuador,ECU,Mazama americana,Mazama,Cervidae,Artiodactyla,Mammalia,,5.0,,,
speciesnet_v403b_geo_supported_overlap,SpeciesNet v4.0.3b geo ensemble,1,not_redistributed_public_staging_speciesnet_overlap_only,WBGBIF2026_E0158,Mazama americana,Mammalia,Ecuador,ECU,Mazama americana,Mazama,Cervidae,Artiodactyla,Mammalia,,5.0,,,
speciesnet_v403b_geo_supported_overlap,SpeciesNet v4.0.3b geo ensemble,1,not_redistributed_public_staging_speciesnet_overlap_only,WBGBIF2026_E0159,Mazama americana,Mammalia,Ecuador,ECU,Mazama americana,Mazama,Cervidae,Artiodactyla,Mammalia,,5.0,,,
speciesnet_v403b_geo_supported_overlap,SpeciesNet v4.0.3b geo ensemble,1,not_redistributed_public_staging_speciesnet_overlap_only,WBGBIF2026_E0160,Mazama gouazoubira,Mammalia,Ecuador,ECU,Mazama americana,Mazama,Cervidae,Artiodactyla,Mammalia,,3.0,,,
speciesnet_v403b_geo_supported_overlap,SpeciesNet v4.0.3b geo ensemble,1,not_redistributed_public_staging_speciesnet_overlap_only,WBGBIF2026_E0161,Mazama gouazoubira,Mammalia,Ecuador,ECU,Mazama americana,Mazama,Cervidae,Artiodactyla,Mammalia,,3.0,,,
speciesnet_v403b_geo_supported_overlap,SpeciesNet v4.0.3b geo ensemble,1,not_redistributed_public_staging_speciesnet_overlap_only,WBGBIF2026_E0162,Mazama gouazoubira,Mammalia,Ecuador,ECU,,,,,,,0.0,,,
speciesnet_v403b_geo_supported_overlap,SpeciesNet v4.0.3b geo ensemble,1,not_redistributed_public_staging_speciesnet_overlap_only,WBGBIF2026_E0163,Meles meles,Mammalia,Luxembourg,LUX,,,Procyonidae,Carnivora,Mammalia,,1.0,,,
speciesnet_v403b_geo_supported_overlap,SpeciesNet v4.0.3b geo ensemble,1,not_redistributed_public_staging_speciesnet_overlap_only,WBGBIF2026_E0164,Meles meles,Mammalia,Luxembourg,LUX,,,Mustelidae,Carnivora,Mammalia,,2.0,,,
speciesnet_v403b_geo_supported_overlap,SpeciesNet v4.0.3b geo ensemble,1,not_redistributed_public_staging_speciesnet_overlap_only,WBGBIF2026_E0165,Meles meles,Mammalia,Belgium,BEL,Meles meles,Meles,Mustelidae,Carnivora,Mammalia,,5.0,,,
speciesnet_v403b_geo_supported_overlap,SpeciesNet v4.0.3b geo ensemble,1,not_redistributed_public_staging_speciesnet_overlap_only,WBGBIF2026_E0166,Metachirus nudicaudatus,Mammalia,Ecuador,ECU,,,,,Mammalia,,0.5,,,
speciesnet_v403b_geo_supported_overlap,SpeciesNet v4.0.3b geo ensemble,1,not_redistributed_public_staging_speciesnet_overlap_only,WBGBIF2026_E0167,Metachirus nudicaudatus,Mammalia,Ecuador,ECU,,Rattus,Muridae,Rodentia,Mammalia,,0.5,,,
speciesnet_v403b_geo_supported_overlap,SpeciesNet v4.0.3b geo ensemble,1,not_redistributed_public_staging_speciesnet_overlap_only,WBGBIF2026_E0168,Metachirus nudicaudatus,Mammalia,Ecuador,ECU,,,,,Mammalia,,0.5,,,
speciesnet_v403b_geo_supported_overlap,SpeciesNet v4.0.3b geo ensemble,1,not_redistributed_public_staging_speciesnet_overlap_only,WBGBIF2026_E0169,Mitu salvini,Aves,Ecuador,ECU,Mitu salvini,Mitu,Cracidae,Galliformes,Aves,,5.0,,,
speciesnet_v403b_geo_supported_overlap,SpeciesNet v4.0.3b geo ensemble,1,not_redistributed_public_staging_speciesnet_overlap_only,WBGBIF2026_E0170,Mitu salvini,Aves,Ecuador,ECU,Mitu salvini,Mitu,Cracidae,Galliformes,Aves,,5.0,,,
speciesnet_v403b_geo_supported_overlap,SpeciesNet v4.0.3b geo ensemble,1,not_redistributed_public_staging_speciesnet_overlap_only,WBGBIF2026_E0171,Mitu salvini,Aves,Ecuador,ECU,Mitu salvini,Mitu,Cracidae,Galliformes,Aves,,5.0,,,
speciesnet_v403b_geo_supported_overlap,SpeciesNet v4.0.3b geo ensemble,1,not_redistributed_public_staging_speciesnet_overlap_only,WBGBIF2026_E0175,Motacilla flava,Aves,Luxembourg,LUX,,,,,,,0.0,,,
speciesnet_v403b_geo_supported_overlap,SpeciesNet v4.0.3b geo ensemble,1,not_redistributed_public_staging_speciesnet_overlap_only,WBGBIF2026_E0176,Motacilla flava,Aves,Luxembourg,LUX,,,,,,,0.0,,,
speciesnet_v403b_geo_supported_overlap,SpeciesNet v4.0.3b geo ensemble,1,not_redistributed_public_staging_speciesnet_overlap_only,WBGBIF2026_E0177,Motacilla flava,Aves,Luxembourg,LUX,,,,,,,0.0,,,
speciesnet_v403b_geo_supported_overlap,SpeciesNet v4.0.3b geo ensemble,1,not_redistributed_public_staging_speciesnet_overlap_only,WBGBIF2026_E0178,Mustela erminea,Mammalia,Belgium,BEL,,,,,,,0.0,,,
speciesnet_v403b_geo_supported_overlap,SpeciesNet v4.0.3b geo ensemble,1,not_redistributed_public_staging_speciesnet_overlap_only,WBGBIF2026_E0179,Mustela erminea,Mammalia,Luxembourg,LUX,,,Mustelidae,Carnivora,Mammalia,,2.0,,,
speciesnet_v403b_geo_supported_overlap,SpeciesNet v4.0.3b geo ensemble,1,not_redistributed_public_staging_speciesnet_overlap_only,WBGBIF2026_E0180,Mustela erminea,Mammalia,Luxembourg,LUX,,,,,Mammalia,,0.5,,,
speciesnet_v403b_geo_supported_overlap,SpeciesNet v4.0.3b geo ensemble,1,not_redistributed_public_staging_speciesnet_overlap_only,WBGBIF2026_E0181,Mustela putorius,Mammalia,Luxembourg,LUX,,,,,Mammalia,,0.5,,,
speciesnet_v403b_geo_supported_overlap,SpeciesNet v4.0.3b geo ensemble,1,not_redistributed_public_staging_speciesnet_overlap_only,WBGBIF2026_E0182,Mustela putorius,Mammalia,Belgium,BEL,,,Didelphidae,Didelphimorphia,Mammalia,,0.5,,,
speciesnet_v403b_geo_supported_overlap,SpeciesNet v4.0.3b geo ensemble,1,not_redistributed_public_staging_speciesnet_overlap_only,WBGBIF2026_E0183,Mustela putorius,Mammalia,Luxembourg,LUX,,,,Rodentia,Mammalia,,0.5,,,
speciesnet_v403b_geo_supported_overlap,SpeciesNet v4.0.3b geo ensemble,1,not_redistributed_public_staging_speciesnet_overlap_only,WBGBIF2026_E0184,Myoprocta pratti,Mammalia,Ecuador,ECU,,,,Rodentia,Mammalia,,1.0,,,
speciesnet_v403b_geo_supported_overlap,SpeciesNet v4.0.3b geo ensemble,1,not_redistributed_public_staging_speciesnet_overlap_only,WBGBIF2026_E0185,Myoprocta pratti,Mammalia,Ecuador,ECU,Myoprocta pratti,Myoprocta,Dasyproctidae,Rodentia,Mammalia,,5.0,,,
speciesnet_v403b_geo_supported_overlap,SpeciesNet v4.0.3b geo ensemble,1,not_redistributed_public_staging_speciesnet_overlap_only,WBGBIF2026_E0186,Myoprocta pratti,Mammalia,Ecuador,ECU,Dasyprocta fuliginosa,Dasyprocta,Dasyproctidae,Rodentia,Mammalia,,2.0,,,
speciesnet_v403b_geo_supported_overlap,SpeciesNet v4.0.3b geo ensemble,1,not_redistributed_public_staging_speciesnet_overlap_only,WBGBIF2026_E0187,Myrmecophaga tridactyla,Mammalia,Ecuador,ECU,Myrmecophaga tridactyla,Myrmecophaga,Myrmecophagidae,Pilosa,Mammalia,,5.0,,,
speciesnet_v403b_geo_supported_overlap,SpeciesNet v4.0.3b geo ensemble,1,not_redistributed_public_staging_speciesnet_overlap_only,WBGBIF2026_E0188,Myrmecophaga tridactyla,Mammalia,Ecuador,ECU,Myrmecophaga tridactyla,Myrmecophaga,Myrmecophagidae,Pilosa,Mammalia,,5.0,,,
speciesnet_v403b_geo_supported_overlap,SpeciesNet v4.0.3b geo ensemble,1,not_redistributed_public_staging_speciesnet_overlap_only,WBGBIF2026_E0189,Myrmecophaga tridactyla,Mammalia,Ecuador,ECU,Myrmecophaga tridactyla,Myrmecophaga,Myrmecophagidae,Pilosa,Mammalia,,5.0,,,
speciesnet_v403b_geo_supported_overlap,SpeciesNet v4.0.3b geo ensemble,1,not_redistributed_public_staging_speciesnet_overlap_only,WBGBIF2026_E0190,Nothocrax urumutum,Aves,Ecuador,ECU,Nothocrax urumutum,Nothocrax,Cracidae,Galliformes,Aves,,5.0,,,
speciesnet_v403b_geo_supported_overlap,SpeciesNet v4.0.3b geo ensemble,1,not_redistributed_public_staging_speciesnet_overlap_only,WBGBIF2026_E0191,Nothocrax urumutum,Aves,Ecuador,ECU,,,,,Mammalia,,0.0,,,
speciesnet_v403b_geo_supported_overlap,SpeciesNet v4.0.3b geo ensemble,1,not_redistributed_public_staging_speciesnet_overlap_only,WBGBIF2026_E0192,Nothocrax urumutum,Aves,Ecuador,ECU,,,,,,,0.0,,,
speciesnet_v403b_geo_supported_overlap,SpeciesNet v4.0.3b geo ensemble,1,not_redistributed_public_staging_speciesnet_overlap_only,WBGBIF2026_E0193,Oryctolagus cuniculus,Mammalia,Belgium,BEL,,,Leporidae,Lagomorpha,Mammalia,,2.0,,,
speciesnet_v403b_geo_supported_overlap,SpeciesNet v4.0.3b geo ensemble,1,not_redistributed_public_staging_speciesnet_overlap_only,WBGBIF2026_E0194,Oryctolagus cuniculus,Mammalia,Belgium,BEL,,,,,,,0.0,,,
speciesnet_v403b_geo_supported_overlap,SpeciesNet v4.0.3b geo ensemble,1,not_redistributed_public_staging_speciesnet_overlap_only,WBGBIF2026_E0195,Oryctolagus cuniculus,Mammalia,Luxembourg,LUX,,,,,Mammalia,,0.5,,,
speciesnet_v403b_geo_supported_overlap,SpeciesNet v4.0.3b geo ensemble,1,not_redistributed_public_staging_speciesnet_overlap_only,WBGBIF2026_E0196,Ovis aries,Mammalia,Belgium,BEL,Canis familiaris,Canis,Canidae,Carnivora,Mammalia,,0.5,,,
speciesnet_v403b_geo_supported_overlap,SpeciesNet v4.0.3b geo ensemble,1,not_redistributed_public_staging_speciesnet_overlap_only,WBGBIF2026_E0197,Ovis aries,Mammalia,Belgium,BEL,Canis familiaris,Canis,Canidae,Carnivora,Mammalia,,0.5,,,
speciesnet_v403b_geo_supported_overlap,SpeciesNet v4.0.3b geo ensemble,1,not_redistributed_public_staging_speciesnet_overlap_only,WBGBIF2026_E0198,Ovis aries,Mammalia,Belgium,BEL,Bos taurus,Bos,Bovidae,Artiodactyla,Mammalia,,2.0,,,
speciesnet_v403b_geo_supported_overlap,SpeciesNet v4.0.3b geo ensemble,1,not_redistributed_public_staging_speciesnet_overlap_only,WBGBIF2026_E0199,Panthera onca,Mammalia,Ecuador,ECU,Panthera onca,Panthera,Felidae,Carnivora,Mammalia,,5.0,,,
speciesnet_v403b_geo_supported_overlap,SpeciesNet v4.0.3b geo ensemble,1,not_redistributed_public_staging_speciesnet_overlap_only,WBGBIF2026_E0200,Panthera onca,Mammalia,Ecuador,ECU,Panthera onca,Panthera,Felidae,Carnivora,Mammalia,,5.0,,,
speciesnet_v403b_geo_supported_overlap,SpeciesNet v4.0.3b geo ensemble,1,not_redistributed_public_staging_speciesnet_overlap_only,WBGBIF2026_E0201,Panthera onca,Mammalia,Ecuador,ECU,Panthera onca,Panthera,Felidae,Carnivora,Mammalia,,5.0,,,
speciesnet_v403b_geo_supported_overlap,SpeciesNet v4.0.3b geo ensemble,1,not_redistributed_public_staging_speciesnet_overlap_only,WBGBIF2026_E0205,Passer domesticus,Aves,Luxembourg,LUX,,,,,,,0.0,,,
speciesnet_v403b_geo_supported_overlap,SpeciesNet v4.0.3b geo ensemble,1,not_redistributed_public_staging_speciesnet_overlap_only,WBGBIF2026_E0206,Passer domesticus,Aves,Luxembourg,LUX,,,,,,,0.0,,,
speciesnet_v403b_geo_supported_overlap,SpeciesNet v4.0.3b geo ensemble,1,not_redistributed_public_staging_speciesnet_overlap_only,WBGBIF2026_E0207,Passer domesticus,Aves,Luxembourg,LUX,,,,,Aves,,0.5,,,
speciesnet_v403b_geo_supported_overlap,SpeciesNet v4.0.3b geo ensemble,1,not_redistributed_public_staging_speciesnet_overlap_only,WBGBIF2026_E0208,Pecari tajacu,Mammalia,Ecuador,ECU,Pecari tajacu,Pecari,Tayassuidae,Artiodactyla,Mammalia,,5.0,,,
speciesnet_v403b_geo_supported_overlap,SpeciesNet v4.0.3b geo ensemble,1,not_redistributed_public_staging_speciesnet_overlap_only,WBGBIF2026_E0209,Pecari tajacu,Mammalia,Ecuador,ECU,Pecari tajacu,Pecari,Tayassuidae,Artiodactyla,Mammalia,,5.0,,,
speciesnet_v403b_geo_supported_overlap,SpeciesNet v4.0.3b geo ensemble,1,not_redistributed_public_staging_speciesnet_overlap_only,WBGBIF2026_E0210,Pecari tajacu,Mammalia,Ecuador,ECU,Pecari tajacu,Pecari,Tayassuidae,Artiodactyla,Mammalia,,5.0,,,
speciesnet_v403b_geo_supported_overlap,SpeciesNet v4.0.3b geo ensemble,1,not_redistributed_public_staging_speciesnet_overlap_only,WBGBIF2026_E0211,Penelope purpurascens,Aves,Ecuador,ECU,Homo sapiens,Homo,Hominidae,Primates,Mammalia,,0.0,,,
speciesnet_v403b_geo_supported_overlap,SpeciesNet v4.0.3b geo ensemble,1,not_redistributed_public_staging_speciesnet_overlap_only,WBGBIF2026_E0212,Penelope purpurascens,Aves,Ecuador,ECU,,,Cracidae,Galliformes,Aves,,2.0,,,
speciesnet_v403b_geo_supported_overlap,SpeciesNet v4.0.3b geo ensemble,1,not_redistributed_public_staging_speciesnet_overlap_only,WBGBIF2026_E0213,Penelope purpurascens,Aves,Ecuador,ECU,Penelope jacquacu,Penelope,Cracidae,Galliformes,Aves,,3.0,,,
speciesnet_v403b_geo_supported_overlap,SpeciesNet v4.0.3b geo ensemble,1,not_redistributed_public_staging_speciesnet_overlap_only,WBGBIF2026_E0214,Phasianus colchicus,Aves,Belgium,BEL,,,,,,,0.0,,,
speciesnet_v403b_geo_supported_overlap,SpeciesNet v4.0.3b geo ensemble,1,not_redistributed_public_staging_speciesnet_overlap_only,WBGBIF2026_E0215,Phasianus colchicus,Aves,Belgium,BEL,Phasianus colchicus,Phasianus,Phasianidae,Galliformes,Aves,,5.0,,,
speciesnet_v403b_geo_supported_overlap,SpeciesNet v4.0.3b geo ensemble,1,not_redistributed_public_staging_speciesnet_overlap_only,WBGBIF2026_E0216,Phasianus colchicus,Aves,Belgium,BEL,,,,,Aves,,0.5,,,
speciesnet_v403b_geo_supported_overlap,SpeciesNet v4.0.3b geo ensemble,1,not_redistributed_public_staging_speciesnet_overlap_only,WBGBIF2026_E0217,Phoenicurus ochruros,Aves,Luxembourg,LUX,,,,,Aves,,0.5,,,
speciesnet_v403b_geo_supported_overlap,SpeciesNet v4.0.3b geo ensemble,1,not_redistributed_public_staging_speciesnet_overlap_only,WBGBIF2026_E0218,Phoenicurus ochruros,Aves,Luxembourg,LUX,,,,,Aves,,0.5,,,
speciesnet_v403b_geo_supported_overlap,SpeciesNet v4.0.3b geo ensemble,1,not_redistributed_public_staging_speciesnet_overlap_only,WBGBIF2026_E0219,Phoenicurus ochruros,Aves,Luxembourg,LUX,,,,,,,0.0,,,
speciesnet_v403b_geo_supported_overlap,SpeciesNet v4.0.3b geo ensemble,1,not_redistributed_public_staging_speciesnet_overlap_only,WBGBIF2026_E0220,Phoenicurus phoenicurus,Aves,Luxembourg,LUX,,,Turdidae,Passeriformes,Aves,,1.0,,,
speciesnet_v403b_geo_supported_overlap,SpeciesNet v4.0.3b geo ensemble,1,not_redistributed_public_staging_speciesnet_overlap_only,WBGBIF2026_E0221,Phoenicurus phoenicurus,Aves,Luxembourg,LUX,,,,,Aves,,0.5,,,
speciesnet_v403b_geo_supported_overlap,SpeciesNet v4.0.3b geo ensemble,1,not_redistributed_public_staging_speciesnet_overlap_only,WBGBIF2026_E0222,Phoenicurus phoenicurus,Aves,Luxembourg,LUX,,,,,,,0.0,,,
speciesnet_v403b_geo_supported_overlap,SpeciesNet v4.0.3b geo ensemble,1,not_redistributed_public_staging_speciesnet_overlap_only,WBGBIF2026_E0226,Pica pica,Aves,Belgium,BEL,,,,,Aves,,0.5,,,
speciesnet_v403b_geo_supported_overlap,SpeciesNet v4.0.3b geo ensemble,1,not_redistributed_public_staging_speciesnet_overlap_only,WBGBIF2026_E0227,Pica pica,Aves,Belgium,BEL,,,,,Aves,,0.5,,,
speciesnet_v403b_geo_supported_overlap,SpeciesNet v4.0.3b geo ensemble,1,not_redistributed_public_staging_speciesnet_overlap_only,WBGBIF2026_E0228,Pica pica,Aves,Belgium,BEL,,,,,,,0.0,,,
speciesnet_v403b_geo_supported_overlap,SpeciesNet v4.0.3b geo ensemble,1,not_redistributed_public_staging_speciesnet_overlap_only,WBGBIF2026_E0229,Picus viridis,Aves,Belgium,BEL,,,,,Aves,,0.5,,,
speciesnet_v403b_geo_supported_overlap,SpeciesNet v4.0.3b geo ensemble,1,not_redistributed_public_staging_speciesnet_overlap_only,WBGBIF2026_E0230,Picus viridis,Aves,Luxembourg,LUX,,,,,,,0.0,,,
speciesnet_v403b_geo_supported_overlap,SpeciesNet v4.0.3b geo ensemble,1,not_redistributed_public_staging_speciesnet_overlap_only,WBGBIF2026_E0231,Picus viridis,Aves,Luxembourg,LUX,,,,,,,0.0,,,
speciesnet_v403b_geo_supported_overlap,SpeciesNet v4.0.3b geo ensemble,1,not_redistributed_public_staging_speciesnet_overlap_only,WBGBIF2026_E0238,Proechimys semispinosus,Mammalia,Ecuador,ECU,,,,,Mammalia,,0.5,,,
speciesnet_v403b_geo_supported_overlap,SpeciesNet v4.0.3b geo ensemble,1,not_redistributed_public_staging_speciesnet_overlap_only,WBGBIF2026_E0239,Proechimys semispinosus,Mammalia,Ecuador,ECU,,,Muridae,Rodentia,Mammalia,,1.0,,,
speciesnet_v403b_geo_supported_overlap,SpeciesNet v4.0.3b geo ensemble,1,not_redistributed_public_staging_speciesnet_overlap_only,WBGBIF2026_E0240,Proechimys semispinosus,Mammalia,Ecuador,ECU,,Rattus,Muridae,Rodentia,Mammalia,,1.0,,,
speciesnet_v403b_geo_supported_overlap,SpeciesNet v4.0.3b geo ensemble,1,not_redistributed_public_staging_speciesnet_overlap_only,WBGBIF2026_E0244,Psophia crepitans,Aves,Ecuador,ECU,Psophia crepitans,Psophia,Psophiidae,Gruiformes,Aves,,5.0,,,
speciesnet_v403b_geo_supported_overlap,SpeciesNet v4.0.3b geo ensemble,1,not_redistributed_public_staging_speciesnet_overlap_only,WBGBIF2026_E0245,Psophia crepitans,Aves,Ecuador,ECU,,,Psophiidae,Gruiformes,Aves,,2.0,,,
speciesnet_v403b_geo_supported_overlap,SpeciesNet v4.0.3b geo ensemble,1,not_redistributed_public_staging_speciesnet_overlap_only,WBGBIF2026_E0246,Psophia crepitans,Aves,Ecuador,ECU,,,,,,,0.0,,,
speciesnet_v403b_geo_supported_overlap,SpeciesNet v4.0.3b geo ensemble,1,not_redistributed_public_staging_speciesnet_overlap_only,WBGBIF2026_E0247,Puma concolor,Mammalia,Ecuador,ECU,Puma concolor,Puma,Felidae,Carnivora,Mammalia,,5.0,,,
speciesnet_v403b_geo_supported_overlap,SpeciesNet v4.0.3b geo ensemble,1,not_redistributed_public_staging_speciesnet_overlap_only,WBGBIF2026_E0248,Puma concolor,Mammalia,Ecuador,ECU,Puma concolor,Puma,Felidae,Carnivora,Mammalia,,5.0,,,
speciesnet_v403b_geo_supported_overlap,SpeciesNet v4.0.3b geo ensemble,1,not_redistributed_public_staging_speciesnet_overlap_only,WBGBIF2026_E0249,Puma concolor,Mammalia,Ecuador,ECU,,Homo,Hominidae,Primates,Mammalia,,0.5,,,
speciesnet_v403b_geo_supported_overlap,SpeciesNet v4.0.3b geo ensemble,1,not_redistributed_public_staging_speciesnet_overlap_only,WBGBIF2026_E0253,Rattus norvegicus,Mammalia,Belgium,BEL,,,,,Mammalia,,0.5,,,
speciesnet_v403b_geo_supported_overlap,SpeciesNet v4.0.3b geo ensemble,1,not_redistributed_public_staging_speciesnet_overlap_only,WBGBIF2026_E0254,Rattus norvegicus,Mammalia,Belgium,BEL,,,,,Mammalia,,0.5,,,
speciesnet_v403b_geo_supported_overlap,SpeciesNet v4.0.3b geo ensemble,1,not_redistributed_public_staging_speciesnet_overlap_only,WBGBIF2026_E0255,Rattus norvegicus,Mammalia,Belgium,BEL,,,,,Mammalia,,0.5,,,
speciesnet_v403b_geo_supported_overlap,SpeciesNet v4.0.3b geo ensemble,1,not_redistributed_public_staging_speciesnet_overlap_only,WBGBIF2026_E0259,Saxicola rubicola,Aves,Luxembourg,LUX,,,,,,,0.0,,,
speciesnet_v403b_geo_supported_overlap,SpeciesNet v4.0.3b geo ensemble,1,not_redistributed_public_staging_speciesnet_overlap_only,WBGBIF2026_E0260,Saxicola rubicola,Aves,Luxembourg,LUX,,,,,Aves,,0.5,,,
speciesnet_v403b_geo_supported_overlap,SpeciesNet v4.0.3b geo ensemble,1,not_redistributed_public_staging_speciesnet_overlap_only,WBGBIF2026_E0261,Saxicola rubicola,Aves,Luxembourg,LUX,,,,,Aves,,0.5,,,
speciesnet_v403b_geo_supported_overlap,SpeciesNet v4.0.3b geo ensemble,1,not_redistributed_public_staging_speciesnet_overlap_only,WBGBIF2026_E0262,Sciurus vulgaris,Mammalia,Luxembourg,LUX,,,,,,,0.0,,,
speciesnet_v403b_geo_supported_overlap,SpeciesNet v4.0.3b geo ensemble,1,not_redistributed_public_staging_speciesnet_overlap_only,WBGBIF2026_E0263,Sciurus vulgaris,Mammalia,Luxembourg,LUX,,,,,,,0.0,,,
speciesnet_v403b_geo_supported_overlap,SpeciesNet v4.0.3b geo ensemble,1,not_redistributed_public_staging_speciesnet_overlap_only,WBGBIF2026_E0264,Sciurus vulgaris,Mammalia,Luxembourg,LUX,Sciurus vulgaris,Sciurus,Sciuridae,Rodentia,Mammalia,,5.0,,,
speciesnet_v403b_geo_supported_overlap,SpeciesNet v4.0.3b geo ensemble,1,not_redistributed_public_staging_speciesnet_overlap_only,WBGBIF2026_E0265,Scolopax rusticola,Aves,Luxembourg,LUX,,,,,Aves,,0.5,,,
speciesnet_v403b_geo_supported_overlap,SpeciesNet v4.0.3b geo ensemble,1,not_redistributed_public_staging_speciesnet_overlap_only,WBGBIF2026_E0266,Scolopax rusticola,Aves,Belgium,BEL,,,,,,,0.0,,,
speciesnet_v403b_geo_supported_overlap,SpeciesNet v4.0.3b geo ensemble,1,not_redistributed_public_staging_speciesnet_overlap_only,WBGBIF2026_E0267,Scolopax rusticola,Aves,Belgium,BEL,,,,,Mammalia,,0.0,,,
speciesnet_v403b_geo_supported_overlap,SpeciesNet v4.0.3b geo ensemble,1,not_redistributed_public_staging_speciesnet_overlap_only,WBGBIF2026_E0268,Sitta europaea,Aves,Belgium,BEL,,,,,,,0.0,,,
speciesnet_v403b_geo_supported_overlap,SpeciesNet v4.0.3b geo ensemble,1,not_redistributed_public_staging_speciesnet_overlap_only,WBGBIF2026_E0269,Sitta europaea,Aves,Belgium,BEL,,,,,,,0.0,,,
speciesnet_v403b_geo_supported_overlap,SpeciesNet v4.0.3b geo ensemble,1,not_redistributed_public_staging_speciesnet_overlap_only,WBGBIF2026_E0270,Sitta europaea,Aves,Belgium,BEL,,,,,Aves,,0.5,,,
speciesnet_v403b_geo_supported_overlap,SpeciesNet v4.0.3b geo ensemble,1,not_redistributed_public_staging_speciesnet_overlap_only,WBGBIF2026_E0271,Strix aluco,Aves,Belgium,BEL,,,,Strigiformes,Aves,,1.0,,,
speciesnet_v403b_geo_supported_overlap,SpeciesNet v4.0.3b geo ensemble,1,not_redistributed_public_staging_speciesnet_overlap_only,WBGBIF2026_E0272,Strix aluco,Aves,Belgium,BEL,,,,,Mammalia,,0.0,,,
speciesnet_v403b_geo_supported_overlap,SpeciesNet v4.0.3b geo ensemble,1,not_redistributed_public_staging_speciesnet_overlap_only,WBGBIF2026_E0273,Strix aluco,Aves,Belgium,BEL,,Strix,Strigidae,Strigiformes,Aves,,3.0,,,
speciesnet_v403b_geo_supported_overlap,SpeciesNet v4.0.3b geo ensemble,1,not_redistributed_public_staging_speciesnet_overlap_only,WBGBIF2026_E0274,Sturnus vulgaris,Aves,Luxembourg,LUX,,,,,Aves,,0.5,,,
speciesnet_v403b_geo_supported_overlap,SpeciesNet v4.0.3b geo ensemble,1,not_redistributed_public_staging_speciesnet_overlap_only,WBGBIF2026_E0275,Sturnus vulgaris,Aves,Luxembourg,LUX,,,,,Aves,,0.5,,,
speciesnet_v403b_geo_supported_overlap,SpeciesNet v4.0.3b geo ensemble,1,not_redistributed_public_staging_speciesnet_overlap_only,WBGBIF2026_E0276,Sturnus vulgaris,Aves,France,FRA,,,,,,,0.0,,,
speciesnet_v403b_geo_supported_overlap,SpeciesNet v4.0.3b geo ensemble,1,not_redistributed_public_staging_speciesnet_overlap_only,WBGBIF2026_E0277,Sus scrofa,Mammalia,Belgium,BEL,Sus scrofa,Sus,Suidae,Artiodactyla,Mammalia,,5.0,,,
